,age,count
1509,46.625,3
2082,46.625,6
2083,46.625,2
170,46.625,2
171,46.625,6
4337,46.666666666666664,6
6327,46.666666666666664,6
6255,46.666666666666664,1
6256,46.666666666666664,5
885,46.666666666666664,4
886,46.666666666666664,2
619,46.666666666666664,9
509,46.714285714285715,6
510,46.714285714285715,1
1425,46.8,5
6869,46.8,5
2066,46.8,1
2067,46.8,4
3608,46.833333333333336,6
87,46.833333333333336,6
493,46.857142857142854,4
494,46.857142857142854,3
1991,46.857142857142854,1
1992,46.857142857142854,6
940,46.875,7
941,46.875,1
861,46.888888888888886,7
862,46.888888888888886,2
5672,47.0,3
5673,47.0,2
850,47.0,2
851,47.0,4
5712,47.0,1
5713,47.0,4
2078,47.0,5
2790,47.0,5
2791,47.0,1
6848,47.0,5
168,47.0,4
169,47.0,1
4428,47.0,2
4429,47.0,4
981,47.0,3
982,47.0,2
2064,47.111111111111114,7
2065,47.111111111111114,2
7077,47.125,2
7078,47.125,6
1980,47.125,7
1981,47.125,1
2014,47.142857142857146,6
2015,47.142857142857146,1
1989,47.142857142857146,3
1990,47.142857142857146,4
7188,47.166666666666664,1
7189,47.166666666666664,5
6330,47.166666666666664,4
6331,47.166666666666664,2
1891,47.166666666666664,3
1892,47.166666666666664,3
3553,47.2,4
3554,47.2,1
894,47.2,1
895,47.2,4
7258,47.2,5
596,47.2,4
597,47.2,1
6915,47.2,1
6916,47.2,4
4909,47.25,4
4910,47.25,4
1502,47.285714285714285,4
1503,47.285714285714285,3
7269,47.285714285714285,1
7270,47.285714285714285,6
7546,47.333333333333336,4
7547,47.333333333333336,2
1428,47.333333333333336,6
7451,47.333333333333336,5
7452,47.333333333333336,1
7261,47.333333333333336,2
7262,47.333333333333336,4
6865,47.333333333333336,2
6866,47.333333333333336,4
135,47.333333333333336,5
136,47.333333333333336,4
3407,47.333333333333336,4
3408,47.333333333333336,2
6713,47.333333333333336,1
6714,47.333333333333336,5
5015,47.375,7
5016,47.375,1
6371,47.4,3
6372,47.4,2
3551,47.4,4
3552,47.4,1
4892,47.4,5
7271,47.4,2
7272,47.4,3
4424,47.4,1
4425,47.4,4
6270,47.4,3
6271,47.4,2
6770,47.4,2
6771,47.4,3
6772,47.4,5
1035,47.42857142857143,6
1036,47.42857142857143,1
6719,47.42857142857143,4
6720,47.42857142857143,3
2062,47.5,6
2063,47.5,2
2781,47.5,6
3610,47.5,6
3683,47.5,2
3684,47.5,4
7263,47.5,6
7623,47.5,3
7624,47.5,3
7631,47.5,1
7632,47.5,5
548,47.5,8
4890,47.5,3
4891,47.5,3
2901,47.55555555555556,7
2902,47.55555555555556,2
7246,47.55555555555556,4
7247,47.55555555555556,5
6691,47.55555555555556,4
6692,47.55555555555556,5
6707,47.57142857142857,7
3776,47.6,4
3777,47.6,1
6323,47.6,5
6773,47.6,1
6774,47.6,4
5156,47.6,2
5157,47.6,3
844,47.6,1
845,47.6,4
3868,47.6,4
3869,47.6,1
1982,47.625,8
7602,47.625,1
7603,47.625,7
3843,47.625,8
549,47.666666666666664,6
5162,47.666666666666664,6
4430,47.666666666666664,3
4431,47.666666666666664,3
7250,47.666666666666664,2
7251,47.666666666666664,4
6867,47.666666666666664,3
6868,47.666666666666664,6
7248,47.666666666666664,3
7249,47.666666666666664,6
3405,47.666666666666664,6
3406,47.666666666666664,3
3555,47.666666666666664,4
3556,47.666666666666664,2
1302,47.714285714285715,7
7604,47.75,3
7605,47.75,5
4975,47.75,6
4976,47.75,2
3780,47.77777777777778,9
3493,47.77777777777778,5
3494,47.77777777777778,4
499,47.77777777777778,8
500,47.77777777777778,1
6321,47.8,1
6322,47.8,4
2212,47.8,5
7544,47.8,2
7545,47.8,3
2080,47.8,4
2081,47.8,1
1993,47.8,3
1994,47.8,2
7625,47.833333333333336,4
7626,47.833333333333336,2
3586,47.833333333333336,4
3587,47.833333333333336,2
2941,47.833333333333336,6
6851,47.833333333333336,1
6852,47.833333333333336,5
1448,47.833333333333336,3
1449,47.833333333333336,3
551,47.833333333333336,6
2109,47.857142857142854,7
3452,47.875,3
3453,47.875,5
4962,47.888888888888886,2
4963,47.888888888888886,7
6711,47.888888888888886,1
6712,47.888888888888886,8
6266,47.888888888888886,9
3783,48.0,5
6775,48.0,6
4306,48.0,8
2255,48.0,4
2256,48.0,4
7147,48.0,5
7148,48.0,1
4304,48.0,1
4305,48.0,7
6407,48.0,6
6408,48.0,1
4267,48.0,4
4268,48.0,1
2079,48.0,7
7081,48.0,2
7082,48.0,3
7256,48.0,1
7257,48.0,5
7254,48.0,1
7255,48.0,4
6854,48.0,2
6855,48.0,4
6860,48.0,3
6861,48.0,6
5674,48.0,2
5675,48.0,4
7555,48.0,1
7556,48.0,8
7652,48.0,1
7653,48.0,4
7600,48.0,5
7601,48.0,2
6853,48.0,5
1458,48.0,3
1459,48.0,2
6332,48.0,5
6333,48.0,1
3844,48.0,3
3845,48.0,6
4893,48.0,3
4894,48.0,2
6715,48.0,2
6716,48.0,3
4895,48.0,2
4896,48.0,3
2034,48.0,6
6776,48.111111111111114,4
6777,48.111111111111114,5
2925,48.111111111111114,9
7149,48.111111111111114,4
7150,48.111111111111114,5
145,48.125,8
1294,48.125,3
1295,48.125,5
4897,48.125,4
4898,48.125,4
3822,48.142857142857146,7
2982,48.142857142857146,7
902,48.142857142857146,7
1024,48.166666666666664,5
1025,48.166666666666664,1
6911,48.166666666666664,2
6912,48.166666666666664,4
4238,48.166666666666664,1
4239,48.166666666666664,5
2775,48.166666666666664,6
5616,48.166666666666664,4
5617,48.166666666666664,2
6373,48.2,4
6374,48.2,1
5618,48.2,3
5619,48.2,2
5160,48.2,1
5161,48.2,4
6849,48.2,1
6850,48.2,4
7449,48.2,3
7450,48.2,2
7554,48.2,5
6165,48.2,5
7548,48.2,2
7549,48.2,3
6168,48.2,1
6169,48.2,4
6263,48.2,1
6264,48.2,4
6267,48.2,2
6268,48.2,3
3504,48.2,5
6325,48.22222222222222,2
6326,48.22222222222222,7
3010,48.25,3
3011,48.25,5
353,48.285714285714285,7
7598,48.285714285714285,5
7599,48.285714285714285,2
5676,48.285714285714285,2
5677,48.285714285714285,5
7190,48.333333333333336,2
7191,48.333333333333336,4
3561,48.333333333333336,4
3562,48.333333333333336,2
6694,48.333333333333336,6
4955,48.333333333333336,6
3048,48.333333333333336,2
3049,48.333333333333336,4
1393,48.333333333333336,2
1394,48.333333333333336,4
7264,48.375,8
965,48.375,3
966,48.375,5
6699,48.375,2
6700,48.375,6
1968,48.4,5
6908,48.4,5
3044,48.4,4
3045,48.4,1
6629,48.4,2
6630,48.4,3
3565,48.4,1
3566,48.4,4
1924,48.4,4
1925,48.4,1
7267,48.4,1
7268,48.4,4
6841,48.4,5
3499,48.4,1
3500,48.4,4
4422,48.4,2
4423,48.4,3
5684,48.4,2
5685,48.4,3
4981,48.4,4
4982,48.4,1
4426,48.4,1
4427,48.4,4
6723,48.4,5
2177,48.42857142857143,7
5612,48.42857142857143,3
5613,48.42857142857143,4
4977,48.42857142857143,4
4978,48.42857142857143,3
4307,48.44444444444444,9
6253,48.44444444444444,3
6254,48.44444444444444,6
1365,48.44444444444444,9
921,48.5,8
4905,48.5,5
4906,48.5,1
2986,48.5,7
2987,48.5,1
6695,48.5,1
6696,48.5,5
5084,48.5,5
5085,48.5,1
5614,48.5,2
5615,48.5,4
4888,48.5,5
4889,48.5,1
354,48.5,6
2776,48.5,6
5609,48.5,6
3559,48.55555555555556,7
3560,48.55555555555556,2
2283,48.57142857142857,4
2284,48.57142857142857,3
347,48.57142857142857,7
6703,48.57142857142857,1
6704,48.57142857142857,6
537,48.57142857142857,4
538,48.57142857142857,3
540,48.6,5
3563,48.6,2
3564,48.6,3
3605,48.6,5
7552,48.6,2
7553,48.6,3
6259,48.6,3
6260,48.6,2
6708,48.6,3
6709,48.6,2
4979,48.6,2
4980,48.6,3
577,48.6,5
273,48.6,2
274,48.6,3
2892,48.6,5
1447,48.6,5
1033,48.6,4
1034,48.6,1
975,48.666666666666664,5
976,48.666666666666664,1
6701,48.666666666666664,1
6702,48.666666666666664,8
1444,48.666666666666664,6
6697,48.666666666666664,4
6698,48.666666666666664,5
5704,48.666666666666664,2
5705,48.666666666666664,4
6324,48.666666666666664,6
6269,48.666666666666664,6
986,48.666666666666664,4
987,48.666666666666664,2
7273,48.666666666666664,2
7274,48.666666666666664,4
4816,48.666666666666664,7
4817,48.666666666666664,2
2008,48.666666666666664,5
2009,48.666666666666664,1
2686,48.666666666666664,6
4956,48.714285714285715,3
4957,48.714285714285715,4
3557,48.714285714285715,5
3558,48.714285714285715,2
1337,48.714285714285715,7
2045,48.714285714285715,7
1323,48.714285714285715,6
1324,48.714285714285715,1
2046,48.714285714285715,6
2047,48.714285714285715,1
2182,48.75,7
2183,48.75,1
6249,48.75,2
6250,48.75,6
7265,48.8,1
7266,48.8,4
5708,48.8,3
5709,48.8,2
4845,48.8,3
4846,48.8,2
1359,48.8,3
1360,48.8,2
7079,48.8,4
7080,48.8,1
5769,48.8,3
5770,48.8,2
2179,48.8,5
6360,48.8,1
6361,48.8,4
618,48.8,5
151,48.8,4
152,48.8,1
5158,48.833333333333336,2
5159,48.833333333333336,4
3503,48.833333333333336,6
5706,48.833333333333336,4
5707,48.833333333333336,2
1473,48.833333333333336,3
1474,48.833333333333336,3
4983,48.833333333333336,3
4984,48.833333333333336,3
6296,48.833333333333336,6
7065,48.857142857142854,3
7066,48.857142857142854,4
3819,48.857142857142854,7
6146,48.857142857142854,6
6147,48.857142857142854,1
295,48.857142857142854,5
296,48.857142857142854,2
7151,48.875,8
7152,48.875,1
7153,48.875,7
859,48.875,8
6844,48.875,2
6845,48.875,6
2142,48.888888888888886,7
2143,48.888888888888886,2
6693,48.888888888888886,9
938,49.0,7
2060,49.0,6
2061,49.0,2
6909,49.0,3
6910,49.0,2
6913,49.0,1
6914,49.0,5
5710,49.0,1
5711,49.0,4
599,49.0,5
2282,49.0,6
3758,49.0,6
3759,49.0,1
4240,49.0,5
7073,49.0,4
7074,49.0,3
6261,49.0,2
6262,49.0,3
7071,49.0,2
7072,49.0,5
155,49.0,5
156,49.0,2
7447,49.0,3
7448,49.0,5
4994,49.0,8
6862,49.0,5
4958,49.0,3
4959,49.0,5
3878,49.0,3
3879,49.0,3
892,49.0,4
893,49.0,1
2137,49.0,2
2138,49.0,3
7431,49.0,3
7432,49.0,2
7457,49.0,1
7458,49.0,5
283,49.0,6
284,49.0,1
2291,49.0,6
6717,49.0,1
6718,49.0,4
40,49.0,6
41,49.0,1
2257,49.111111111111114,6
2258,49.111111111111114,3
1967,49.125,8
6631,49.125,3
6632,49.125,5
6858,49.125,2
6859,49.125,6
2101,49.125,7
2102,49.125,1
3480,49.125,6
3481,49.125,2
6276,49.125,2
6277,49.125,6
3567,49.142857142857146,5
3568,49.142857142857146,2
5526,49.142857142857146,3
5527,49.142857142857146,4
878,49.166666666666664,6
541,49.166666666666664,5
542,49.166666666666664,1
5560,49.166666666666664,2
5561,49.166666666666664,4
487,49.166666666666664,3
488,49.166666666666664,3
7550,49.166666666666664,1
7551,49.166666666666664,5
4269,49.166666666666664,2
4270,49.166666666666664,4
6274,49.166666666666664,1
6275,49.166666666666664,5
3495,49.166666666666664,5
3496,49.166666666666664,1
5610,49.166666666666664,2
5611,49.166666666666664,4
1432,49.2,5
6710,49.2,5
6164,49.2,5
7654,49.2,1
7655,49.2,4
2886,49.2,2
2887,49.2,3
7439,49.2,2
7440,49.2,3
6863,49.2,2
6864,49.2,3
6846,49.2,2
6847,49.2,3
6368,49.2,5
3478,49.2,4
3479,49.2,1
6721,49.2,2
6722,49.2,3
6138,49.2,2
6139,49.2,3
6917,49.2,1
6918,49.2,4
5528,49.22222222222222,2
5529,49.22222222222222,7
939,49.25,8
3654,49.25,3
3655,49.25,5
7455,49.25,5
7456,49.25,3
5562,49.285714285714285,2
5563,49.285714285714285,5
1430,49.285714285714285,7
7067,49.285714285714285,2
7068,49.285714285714285,5
6251,49.285714285714285,1
6252,49.285714285714285,6
7633,49.285714285714285,1
7634,49.285714285714285,6
4271,49.285714285714285,4
4272,49.285714285714285,3
6856,49.285714285714285,3
6857,49.285714285714285,4
6358,49.285714285714285,1
6359,49.285714285714285,6
639,49.333333333333336,6
7636,49.333333333333336,6
6931,49.333333333333336,5
6932,49.333333333333336,1
154,49.333333333333336,9
6142,49.333333333333336,3
6143,49.333333333333336,3
6152,49.375,4
6153,49.375,4
4810,49.375,7
4811,49.375,1
6627,49.375,5
6628,49.375,3
6247,49.375,3
6248,49.375,5
3501,49.4,4
3502,49.4,1
2150,49.4,3
2151,49.4,2
7441,49.4,2
7442,49.4,3
167,49.4,5
158,49.4,5
7435,49.4,2
7436,49.4,3
6369,49.4,4
6370,49.4,1
6272,49.4,4
6273,49.4,1
6265,49.42857142857143,7
3476,49.44444444444444,8
3477,49.44444444444444,1
7259,49.5,2
7260,49.5,4
5080,49.5,4
5081,49.5,2
4960,49.5,2
4961,49.5,6
6144,49.5,5
6145,49.5,1
2092,49.5,6
2093,49.5,2
4178,49.5,5
4179,49.5,1
6170,49.5,1
6171,49.5,5
4814,49.5,7
4815,49.5,1
1436,49.55555555555556,6
1437,49.55555555555556,3
890,49.57142857142857,6
891,49.57142857142857,1
2812,49.57142857142857,7
4432,49.57142857142857,1
4433,49.57142857142857,6
7443,49.57142857142857,4
7444,49.57142857142857,3
2761,49.6,3
2762,49.6,2
5013,49.6,4
5014,49.6,1
7252,49.6,2
7253,49.6,3
7437,49.6,2
7438,49.6,3
7635,49.6,5
6140,49.6,3
6141,49.6,2
4847,49.6,3
4848,49.6,2
3428,49.666666666666664,4
3429,49.666666666666664,2
2032,49.666666666666664,7
2033,49.666666666666664,2
3771,49.666666666666664,6
339,49.714285714285715,6
340,49.714285714285715,1
486,49.714285714285715,7
642,49.714285714285715,7
6401,49.75,2
6402,49.75,6
3642,49.75,6
3643,49.75,2
6156,49.77777777777778,5
6157,49.77777777777778,4
2178,49.8,5
157,49.8,5
4843,49.8,3
4844,49.8,2
6136,49.8,3
6137,49.8,2
6162,49.8,3
6163,49.8,2
3498,49.8,5
6257,49.8,1
6258,49.8,4
2139,49.8,4
2140,49.8,1
6839,49.8,3
6840,49.8,2
620,49.8,5
6166,49.8,4
6167,49.8,1
2216,49.833333333333336,6
3505,49.833333333333336,6
4182,49.833333333333336,6
6705,49.833333333333336,2
6706,49.833333333333336,4
7629,49.857142857142854,1
7630,49.857142857142854,6
6399,49.857142857142854,5
6400,49.857142857142854,2
2884,49.888888888888886,2
2885,49.888888888888886,7
3755,50.0,4
3756,50.0,2
286,50.0,4
287,50.0,1
2713,50.0,6
2714,50.0,2
2675,50.0,3
2676,50.0,2
7069,50.0,4
7070,50.0,3
2715,50.0,5
2716,50.0,1
3640,50.0,5
3641,50.0,1
7075,50.0,2
7076,50.0,6
6150,50.0,3
6151,50.0,2
4181,50.0,6
6158,50.0,4
6159,50.0,2
4408,50.0,8
6134,50.0,4
6135,50.0,1
3772,50.0,6
6154,50.0,5
6155,50.0,1
7453,50.0,3
7454,50.0,4
2035,50.0,6
860,50.0,5
4985,50.0,3
4986,50.0,3
6362,50.0,9
1472,50.0,5
175,50.125,8
4403,50.125,8
567,50.125,7
568,50.125,1
2036,50.125,6
2037,50.125,2
2673,50.142857142857146,3
2674,50.142857142857146,4
4993,50.142857142857146,7
2717,50.142857142857146,7
644,50.166666666666664,5
645,50.166666666666664,1
2856,50.166666666666664,6
1311,50.166666666666664,3
1312,50.166666666666664,3
4409,50.2,5
6842,50.2,2
6843,50.2,3
7674,50.2,3
7675,50.2,2
7676,50.2,2
7677,50.2,3
6366,50.2,1
6367,50.2,4
2703,50.2,1
2704,50.2,4
578,50.2,4
579,50.2,1
2787,50.22222222222222,8
2788,50.22222222222222,1
5768,50.333333333333336,6
4812,50.333333333333336,7
4813,50.333333333333336,2
7445,50.333333333333336,3
7446,50.333333333333336,3
6375,50.333333333333336,3
6376,50.333333333333336,3
4373,50.375,7
4374,50.375,1
5530,50.375,3
5531,50.375,5
5077,50.4,3
5078,50.4,2
7684,50.4,3
7685,50.4,2
1322,50.42857142857143,7
4365,50.42857142857143,5
4366,50.42857142857143,2
546,50.44444444444444,9
5772,50.5,2
5773,50.5,4
3665,50.5,6
4402,50.5,8
1375,50.5,3
1376,50.5,3
2757,50.5,5
2758,50.5,1
4180,50.5,6
2794,50.5,1
2795,50.5,5
2110,50.55555555555556,9
3037,50.55555555555556,4
3038,50.55555555555556,5
139,50.57142857142857,6
140,50.57142857142857,1
3720,50.57142857142857,4
3721,50.57142857142857,3
922,50.6,5
7686,50.6,3
7687,50.6,2
962,50.6,4
963,50.6,1
1046,50.625,5
1047,50.625,3
2824,50.625,3
2825,50.625,5
4357,50.666666666666664,4
4358,50.666666666666664,2
2974,50.666666666666664,6
5766,50.666666666666664,2
5767,50.666666666666664,4
2207,50.666666666666664,5
2208,50.666666666666664,1
4835,50.714285714285715,4
4836,50.714285714285715,3
930,50.77777777777778,9
4193,50.77777777777778,4
4194,50.77777777777778,5
7433,50.77777777777778,4
7434,50.77777777777778,5
3714,50.8,3
3715,50.8,2
1533,50.833333333333336,3
1534,50.833333333333336,3
4361,50.833333333333336,4
4362,50.833333333333336,2
2975,50.833333333333336,6
2262,50.857142857142854,3
2263,50.857142857142854,4
2634,50.857142857142854,7
3713,50.875,8
3722,50.888888888888886,1
3723,50.888888888888886,8
5092,51.0,3
5093,51.0,5
6780,51.0,7
1339,51.0,6
1340,51.0,1
3716,51.0,6
3717,51.0,3
5082,51.0,2
5083,51.0,3
2890,51.0,4
2891,51.0,1
7688,51.0,3
7689,51.0,2
5073,51.0,3
5074,51.0,3
7680,51.0,4
7681,51.0,2
6160,51.0,2
6161,51.0,3
1387,51.0,6
1388,51.0,3
138,51.0,5
2295,51.0,3
2296,51.0,5
3724,51.111111111111114,4
3725,51.111111111111114,5
2107,51.111111111111114,8
2108,51.111111111111114,1
2181,51.142857142857146,7
3718,51.142857142857146,4
3719,51.142857142857146,3
4369,51.166666666666664,3
4370,51.166666666666664,3
980,51.166666666666664,6
6148,51.2,2
6149,51.2,3
2778,51.2,5
7678,51.2,4
7679,51.2,1
174,51.25,8
5075,51.285714285714285,2
5076,51.285714285714285,5
5071,51.333333333333336,4
5072,51.333333333333336,2
4367,51.4,3
4368,51.4,2
7682,51.4,3
7683,51.4,2
6778,51.5,2
6779,51.5,4
5090,51.5,6
5091,51.5,2
2897,51.6,4
2898,51.6,1
2155,51.6,5
5094,51.625,8
2214,51.625,8
1292,51.714285714285715,3
1293,51.714285714285715,4
1321,51.75,8
974,51.8,5
153,51.8,5
2230,51.8,4
2231,51.8,1
2227,51.8,5
3046,51.8,2
3047,51.8,3
4359,51.8,4
4360,51.8,1
4831,51.833333333333336,5
4832,51.833333333333336,1
563,51.833333333333336,6
342,51.833333333333336,6
1316,51.888888888888886,1
1317,51.888888888888886,8
4363,52.0,1
4364,52.0,6
5771,52.0,5
957,52.0,8
958,52.0,1
2826,52.0,6
1426,52.0,5
4221,52.0,2
4222,52.0,3
1416,52.0,7
899,52.0,4
900,52.0,1
176,52.0,5
269,52.0,3
270,52.0,2
2228,52.0,3
2229,52.0,3
5630,52.0,3
5631,52.0,2
2962,52.125,7
2963,52.125,1
3784,52.125,6
3785,52.125,2
1940,52.125,8
1298,52.125,1
1299,52.125,7
863,52.125,7
864,52.125,1
5088,52.142857142857146,6
5089,52.142857142857146,1
2742,52.142857142857146,4
2743,52.142857142857146,3
2099,52.142857142857146,6
2100,52.142857142857146,1
3770,52.166666666666664,6
4964,52.166666666666664,4
4965,52.166666666666664,2
164,52.166666666666664,5
165,52.166666666666664,1
4407,52.2,5
2241,52.2,5
1997,52.25,3
1998,52.25,5
2740,52.333333333333336,2
2741,52.333333333333336,4
4223,52.333333333333336,6
1328,52.333333333333336,5
1329,52.333333333333336,1
2968,52.4,5
5069,52.4,3
5070,52.4,2
1417,52.4,4
1418,52.4,1
2967,52.4,5
6933,52.42857142857143,1
6934,52.42857142857143,6
5086,52.44444444444444,6
5087,52.44444444444444,3
1395,52.44444444444444,6
1396,52.44444444444444,3
1042,52.5,3
1043,52.5,3
4219,52.55555555555556,2
4220,52.55555555555556,7
514,52.55555555555556,9
3644,52.6,4
3645,52.6,1
1519,52.6,2
1520,52.6,3
2928,52.666666666666664,9
2973,52.666666666666664,6
1027,52.666666666666664,6
160,52.666666666666664,5
161,52.666666666666664,1
1522,52.714285714285715,7
3685,52.8,2
3686,52.8,3
4344,52.8,5
6745,52.8,5
350,52.8,5
327,52.8,5
1285,52.8,4
1286,52.8,1
1411,52.857142857142854,7
1999,52.857142857142854,3
2000,52.857142857142854,4
2266,52.888888888888886,5
2267,52.888888888888886,4
646,53.0,6
2949,53.0,5
6405,53.0,5
6406,53.0,3
904,53.0,7
4345,53.0,5
6342,53.0,1
6343,53.0,6
7171,53.0,3
7172,53.0,2
945,53.0,8
11,53.0,7
2038,53.0,3
2039,53.0,2
6748,53.0,3
6749,53.0,2
6288,53.111111111111114,5
6289,53.111111111111114,4
7154,53.125,3
7155,53.125,5
2048,53.125,6
2049,53.125,2
2789,53.142857142857146,7
6286,53.142857142857146,7
4371,53.142857142857146,5
4372,53.142857142857146,2
3738,53.166666666666664,5
3739,53.166666666666664,1
3740,53.166666666666664,4
3741,53.166666666666664,2
7162,53.166666666666664,6
7459,53.166666666666664,3
7460,53.166666666666664,3
1377,53.166666666666664,3
1378,53.166666666666664,3
7279,53.2,1
7280,53.2,4
6743,53.2,2
6744,53.2,3
2152,53.2,4
2153,53.2,1
3752,53.285714285714285,7
2976,53.285714285714285,6
2977,53.285714285714285,1
2244,53.285714285714285,7
279,53.285714285714285,7
1445,53.333333333333336,6
7289,53.333333333333336,6
6878,53.333333333333336,1
6879,53.333333333333336,5
1915,53.4,4
1916,53.4,1
954,53.4,4
955,53.4,1
7173,53.4,5
7516,53.4,3
7517,53.4,2
7465,53.42857142857143,3
7466,53.42857142857143,4
7290,53.42857142857143,7
6403,53.42857142857143,3
6404,53.42857142857143,4
3573,53.44444444444444,4
3574,53.44444444444444,5
3570,53.44444444444444,9
6344,53.44444444444444,4
6345,53.44444444444444,5
4849,53.5,2
4850,53.5,4
4313,53.5,2
4314,53.5,4
2239,53.5,6
2240,53.5,2
7558,53.5,1
7559,53.5,5
6750,53.5,1
6751,53.5,7
7178,53.5,3
7179,53.5,3
3854,53.55555555555556,3
3855,53.55555555555556,6
3571,53.55555555555556,4
3572,53.55555555555556,5
3804,53.55555555555556,9
1517,53.55555555555556,9
5564,53.57142857142857,6
5565,53.57142857142857,1
7461,53.57142857142857,2
7462,53.57142857142857,5
7277,53.6,1
7278,53.6,4
820,53.6,5
7275,53.6,3
7276,53.6,2
6742,53.6,5
302,53.6,5
613,53.6,5
4439,53.6,2
4440,53.6,3
6746,53.6,2
6747,53.6,3
7180,53.625,2
7181,53.625,6
4187,53.666666666666664,5
4188,53.666666666666664,1
5626,53.714285714285715,4
5627,53.714285714285715,3
6654,53.75,4
6655,53.75,4
6336,53.75,4
6337,53.75,4
1032,53.75,8
7165,53.77777777777778,1
7166,53.77777777777778,8
6752,53.77777777777778,3
6753,53.77777777777778,6
2777,53.8,5
7085,53.8,2
7086,53.8,3
1012,53.8,1
1013,53.8,4
6340,53.8,1
6341,53.8,4
345,53.833333333333336,6
2243,53.833333333333336,6
4309,53.833333333333336,4
4310,53.833333333333336,2
7285,53.833333333333336,3
7286,53.833333333333336,3
4966,53.833333333333336,3
4967,53.833333333333336,3
3575,53.833333333333336,4
3576,53.833333333333336,2
3012,53.833333333333336,5
3013,53.833333333333336,1
612,53.857142857142854,7
3846,53.857142857142854,3
3847,53.857142857142854,4
4405,53.875,7
4406,53.875,1
6876,53.875,8
86,53.888888888888886,9
6870,53.888888888888886,4
6871,53.888888888888886,5
6338,54.0,2
6339,54.0,5
6877,54.0,5
2802,54.0,1
2803,54.0,6
2677,54.0,3
2678,54.0,2
3487,54.0,3
3488,54.0,2
1403,54.0,5
3569,54.0,9
6736,54.0,4
6737,54.0,4
3607,54.0,6
7506,54.0,5
6724,54.0,1
6725,54.0,4
6656,54.0,1
6657,54.0,4
6872,54.0,1
6873,54.0,4
3761,54.0,6
7083,54.0,2
7084,54.0,3
5678,54.0,3
5679,54.0,2
2994,54.0,5
2995,54.0,1
343,54.0,5
833,54.0,8
834,54.0,1
4315,54.0,3
4316,54.0,4
4438,54.0,5
4989,54.111111111111114,2
4990,54.111111111111114,7
6785,54.125,8
2807,54.142857142857146,6
2808,54.142857142857146,1
4236,54.142857142857146,5
4237,54.142857142857146,2
4311,54.142857142857146,2
4312,54.142857142857146,5
1513,54.166666666666664,2
1514,54.166666666666664,4
5686,54.166666666666664,1
5687,54.166666666666664,5
300,54.166666666666664,6
600,54.166666666666664,6
5079,54.2,5
7281,54.2,2
7282,54.2,3
2992,54.2,4
2993,54.2,1
7514,54.2,1
7515,54.2,4
3848,54.25,8
918,54.25,7
919,54.25,1
3609,54.285714285714285,7
1983,54.333333333333336,9
5680,54.333333333333336,2
5681,54.333333333333336,4
7163,54.333333333333336,3
7164,54.333333333333336,6
1014,54.333333333333336,3
1015,54.333333333333336,3
2822,54.333333333333336,4
2823,54.333333333333336,2
6195,54.333333333333336,6
6196,54.333333333333336,3
1927,54.333333333333336,6
1984,54.375,4
1985,54.375,4
7560,54.4,1
7561,54.4,4
5017,54.4,3
5018,54.4,2
5019,54.4,2
5020,54.4,3
7283,54.4,5
2950,54.4,5
6652,54.4,3
6653,54.4,2
7505,54.4,5
1362,54.4,5
6662,54.4,4
6663,54.4,1
553,54.4,3
554,54.4,2
3852,54.42857142857143,6
3853,54.42857142857143,1
6191,54.42857142857143,5
6192,54.42857142857143,2
2744,54.44444444444444,5
2745,54.44444444444444,4
4841,54.5,3
4842,54.5,3
1917,54.5,7
1918,54.5,1
1330,54.5,6
7284,54.5,6
6664,54.5,4
6665,54.5,2
7562,54.5,1
7563,54.5,5
6280,54.5,1
6281,54.5,7
4901,54.5,2
4902,54.5,4
3423,54.5,2
3424,54.5,6
1969,54.5,3
1970,54.5,3
7156,54.57142857142857,1
7157,54.57142857142857,6
3421,54.57142857142857,6
3422,54.57142857142857,1
4275,54.6,5
562,54.6,5
32,54.6,5
1504,54.6,4
1505,54.6,1
2859,54.6,5
6874,54.6,2
6875,54.6,3
4308,54.6,5
7177,54.6,5
4189,54.625,7
4190,54.625,1
906,54.666666666666664,6
7463,54.666666666666664,3
7464,54.666666666666664,3
6278,54.666666666666664,5
6279,54.666666666666664,1
4837,54.714285714285715,4
4838,54.714285714285715,3
4827,54.714285714285715,5
4828,54.714285714285715,2
5698,54.714285714285715,1
5699,54.714285714285715,6
6334,54.75,4
6335,54.75,4
7192,54.8,1
7193,54.8,4
2718,54.8,4
2719,54.8,1
7557,54.8,5
6633,54.8,4
6634,54.8,1
6740,54.8,3
6741,54.8,2
4274,54.833333333333336,6
7287,54.857142857142854,1
7288,54.857142857142854,6
2242,54.875,8
6641,54.888888888888886,3
6642,54.888888888888886,6
2146,55.0,3
2147,55.0,2
926,55.0,7
6658,55.0,3
6659,55.0,3
4273,55.0,5
328,55.0,6
3425,55.0,2
3426,55.0,4
6635,55.0,3
6636,55.0,3
5541,55.0,3
5542,55.0,2
555,55.0,6
6783,55.125,1
6784,55.125,7
1492,55.125,2
1493,55.125,6
2105,55.142857142857146,4
2106,55.142857142857146,3
950,55.166666666666664,4
951,55.166666666666664,2
1446,55.166666666666664,6
4276,55.166666666666664,6
348,55.166666666666664,5
349,55.166666666666664,1
6175,55.166666666666664,4
6176,55.166666666666664,2
3681,55.2,1
3682,55.2,4
2211,55.2,5
6647,55.2,3
6648,55.2,2
6651,55.2,5
1488,55.2,5
